datetime;pv_power_1;pv_power_2;pv_power_3;hour;Ta;area_1;area_2;area_3;irradiance_common
2019-01-11 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-11 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 07:00:00;102.1104145494;2404.6220895485;243.9720552354;7;8;39.2543064596;40.7643858143;41.5038863765;15.5763701674
2019-01-12 08:00:00;64.9707189967;587.0922986228;5462.4962877139;8;12;39.2543064596;40.7643858143;41.5038863765;10.1541309484
2019-01-12 09:00:00;1031.5249964867;1166.2650952051;5383.2353316416;9;15;39.2543064596;40.7643858143;41.5038863765;164.2375527557
2019-01-12 10:00:00;2904.2115117873;4720.4517528594;408.8133313533;10;18;39.2543064596;40.7643858143;41.5038863765;471.2390604712
2019-01-12 11:00:00;5146.5105469778;535.2067876126;1997.7502954096;11;20;39.2543064596;40.7643858143;41.5038863765;845.8509867105
2019-01-12 12:00:00;892.733178065;63.2190790373;6275.6647535644;12;22;39.2543064596;40.7643858143;41.5038863765;148.6424777109
2019-01-12 13:00:00;5092.7513041735;1006.4880159292;75.148856564;13;24;39.2543064596;40.7643858143;41.5038863765;859.1880196303
2019-01-12 14:00:00;1554.3100733463;1205.6037244017;1221.9036509188;14;26;39.2543064596;40.7643858143;41.5038863765;265.7443774036
2019-01-12 15:00:00;217.742118352;36.2342300605;971.2714375875;15;27;39.2543064596;40.7643858143;41.5038863765;37.4794681679
2019-01-12 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-12 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 07:00:00;234.2508442215;204.3737440105;98.7971184348;7;8;39.2543064596;40.7643858143;41.5038863765;35.733650458
2019-01-13 08:00:00;231.3450725103;151.4685169504;933.9900252059;8;12;39.2543064596;40.7643858143;41.5038863765;36.1564131782
2019-01-13 09:00:00;662.8796687139;265.9315600164;1289.7875512697;9;15;39.2543064596;40.7643858143;41.5038863765;105.5425073865
2019-01-13 10:00:00;799.5181371259;824.0942980489;855.2740908251;10;18;39.2543064596;40.7643858143;41.5038863765;129.73028109
2019-01-13 11:00:00;939.4113859343;1015.9899495871;709.1644864786;11;20;39.2543064596;40.7643858143;41.5038863765;154.3962730604
2019-01-13 12:00:00;1466.2467908372;136.580170985;527.5833055111;12;22;39.2543064596;40.7643858143;41.5038863765;244.1340383451
2019-01-13 13:00:00;683.2818251976;164.9302864416;749.7262590276;13;24;39.2543064596;40.7643858143;41.5038863765;115.2751279568
2019-01-13 14:00:00;152.8940640897;475.6389111675;458.9077647428;14;26;39.2543064596;40.7643858143;41.5038863765;26.1406900508
2019-01-13 15:00:00;63.731992473;7.8101932338;67.5029149599;15;27;39.2543064596;40.7643858143;41.5038863765;10.9700465911
2019-01-13 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-13 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 07:00:00;143.0849130207;40.2516987083;4.5201189378;7;8;39.2543064596;40.7643858143;41.5038863765;21.8267997483
2019-01-14 08:00:00;256.9261776616;357.4255804643;214.9762618741;8;12;39.2543064596;40.7643858143;41.5038863765;40.1544279073
2019-01-14 09:00:00;1172.743731962;48.3572778242;359.9766942138;9;15;39.2543064596;40.7643858143;41.5038863765;186.7221455641
2019-01-14 10:00:00;294.756546074;100.3511178919;1954.7249107009;10;18;39.2543064596;40.7643858143;41.5038863765;47.8273697614
2019-01-14 11:00:00;1170.6341952066;679.4242814805;1300.6244519796;11;20;39.2543064596;40.7643858143;41.5038863765;192.3987292077
2019-01-14 12:00:00;240.735912998;2648.5480090851;337.7706005835;12;22;39.2543064596;40.7643858143;41.5038863765;40.083177663
2019-01-14 13:00:00;661.9020299658;288.3846791392;1565.018856895;13;24;39.2543064596;40.7643858143;41.5038863765;111.6681849062
2019-01-14 14:00:00;716.7600977356;339.702631383;100.6029295481;14;26;39.2543064596;40.7643858143;41.5038863765;122.5463111813
2019-01-14 15:00:00;11.8007992512;53.957650557;56.8908568585;15;27;39.2543064596;40.7643858143;41.5038863765;2.0312454165
2019-01-14 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-14 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 07:00:00;21.0119459937;396.7032142448;139.8743124282;7;8;39.2543064596;40.7643858143;41.5038863765;3.2052543336
2019-01-15 08:00:00;1252.953793963;1524.1825009503;175.2435157534;8;12;39.2543064596;40.7643858143;41.5038863765;195.8213960477
2019-01-15 09:00:00;4348.3019951183;7.6561589444;1628.147764604;9;15;39.2543064596;40.7643858143;41.5038863765;692.3288148646
2019-01-15 10:00:00;4846.3089168133;2346.3642358285;1759.1774613583;10;18;39.2543064596;40.7643858143;41.5038863765;786.3649226109
2019-01-15 11:00:00;3471.4680277477;3603.4372727201;2091.2323435322;11;20;39.2543064596;40.7643858143;41.5038863765;570.5505953599
2019-01-15 12:00:00;758.6317820482;3430.7152452208;4719.3282367311;12;22;39.2543064596;40.7643858143;41.5038863765;126.3142342243
2019-01-15 13:00:00;2078.2691350331;4507.648136892;1530.4608134082;13;24;39.2543064596;40.7643858143;41.5038863765;350.6206833474
2019-01-15 14:00:00;3692.8737118738;2170.7493369749;278.8647464847;14;26;39.2543064596;40.7643858143;41.5038863765;631.3800844637
2019-01-15 15:00:00;642.996213268;891.9190230771;439.8662603216;15;27;39.2543064596;40.7643858143;41.5038863765;110.6775128747
2019-01-15 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-15 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 07:00:00;10.557745152;59.1722830244;49.7012998237;7;8;39.2543064596;40.7643858143;41.5038863765;1.6105247182
2019-01-16 08:00:00;258.5328618102;68.7300378743;80.5267756488;8;12;39.2543064596;40.7643858143;41.5038863765;40.4055330434
2019-01-16 09:00:00;194.9338038696;163.6695248812;299.3022932492;9;15;39.2543064596;40.7643858143;41.5038863765;31.0370092881
2019-01-16 10:00:00;80.0201200735;318.4380700201;715.3935799064;10;18;39.2543064596;40.7643858143;41.5038863765;12.9841115391
2019-01-16 11:00:00;1132.3720347026;32.3721877799;271.5702061842;11;20;39.2543064596;40.7643858143;41.5038863765;186.1101797293
2019-01-16 12:00:00;923.8855270201;237.3272611421;43.5733745045;12;22;39.2543064596;40.7643858143;41.5038863765;153.8294276854
2019-01-16 13:00:00;6.0438127445;575.3395403376;160.1776709179;13;24;39.2543064596;40.7643858143;41.5038863765;1.0196397179
2019-01-16 14:00:00;20.923810281;191.0266024498;127.7872032692;14;26;39.2543064596;40.7643858143;41.5038863765;3.5773974778
2019-01-16 15:00:00;3.7817423858;20.367562424;7.0597891902;15;27;39.2543064596;40.7643858143;41.5038863765;0.650942934
2019-01-16 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-16 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 07:00:00;11.1215884453;3607.5346476701;1089.412751218;7;8;39.2543064596;40.7643858143;41.5038863765;1.6965358454
2019-01-17 08:00:00;5596.7123492033;343.1782439412;2219.9446561888;8;12;39.2543064596;40.7643858143;41.5038863765;874.6978785481
2019-01-17 09:00:00;4168.3804353938;233.811292503;4718.6870694365;9;15;39.2543064596;40.7643858143;41.5038863765;663.6820280608
2019-01-17 10:00:00;2945.1229482279;5902.2172493479;581.4480944242;10;18;39.2543064596;40.7643858143;41.5038863765;477.8773741039
2019-01-17 11:00:00;721.4537432339;2427.2493111901;6065.6994522427;11;20;39.2543064596;40.7643858143;41.5038863765;118.5740036885
2019-01-17 12:00:00;1086.2035682957;6694.4154505444;842.3907871598;12;22;39.2543064596;40.7643858143;41.5038863765;180.8558185771
2019-01-17 13:00:00;3315.5232919493;94.0813022085;3896.6473618421;13;24;39.2543064596;40.7643858143;41.5038863765;559.3553898682
2019-01-17 14:00:00;1366.131158955;1439.1923853044;2559.8321184073;14;26;39.2543064596;40.7643858143;41.5038863765;233.5709460511
2019-01-17 15:00:00;1525.3109390218;30.0549045494;15.5713737621;15;27;39.2543064596;40.7643858143;41.5038863765;262.5483908117
2019-01-17 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-17 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 07:00:00;1903.05065258;1063.5774255741;286.0113018459;7;8;39.2543064596;40.7643858143;41.5038863765;290.2996872823
2019-01-18 08:00:00;4376.5810667788;51.9476669852;3069.0002595693;8;12;39.2543064596;40.7643858143;41.5038863765;684.0062407263
2019-01-18 09:00:00;3296.2841772365;1604.4747912412;4020.5328915224;9;15;39.2543064596;40.7643858143;41.5038863765;524.8284319822
2019-01-18 10:00:00;1316.9760159632;724.5517372293;7147.6319268075;10;18;39.2543064596;40.7643858143;41.5038863765;213.6932995089
2019-01-18 11:00:00;1528.5288596497;3532.0296458661;3979.3890918175;11;20;39.2543064596;40.7643858143;41.5038863765;251.2202457079
2019-01-18 12:00:00;6929.5778618486;649.7143242325;1093.7528525857;12;22;39.2543064596;40.7643858143;41.5038863765;1153.7933709468
2019-01-18 13:00:00;5366.7019023673;1335.394156288;1083.4757466781;13;24;39.2543064596;40.7643858143;41.5038863765;905.4056842835
2019-01-18 14:00:00;665.4316493812;301.1300762087;4768.1701157434;14;26;39.2543064596;40.7643858143;41.5038863765;113.7705547959
2019-01-18 15:00:00;398.5839114857;198.9188049683;1103.627751546;15;27;39.2543064596;40.7643858143;41.5038863765;68.6073651521
2019-01-18 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-18 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 07:00:00;142.7685016475;4238.7609412903;1010.3479677289;7;8;39.2543064596;40.7643858143;41.5038863765;21.7785329707
2019-01-19 08:00:00;2518.6220166921;584.0497702507;3972.234961724;8;12;39.2543064596;40.7643858143;41.5038863765;393.6299022369
2019-01-19 09:00:00;1939.9183943908;581.7641433994;5542.7333815432;9;15;39.2543064596;40.7643858143;41.5038863765;308.8703140744
2019-01-19 10:00:00;1551.1806910232;1697.0693568102;4505.4045154999;10;18;39.2543064596;40.7643858143;41.5038863765;251.6954872233
2019-01-19 11:00:00;4914.8495219107;1384.8624493061;613.1565447832;11;20;39.2543064596;40.7643858143;41.5038863765;807.7765079259
2019-01-19 12:00:00;554.9260124301;2201.0222326974;2284.0012875393;12;22;39.2543064596;40.7643858143;41.5038863765;92.3966751327
2019-01-19 13:00:00;752.0686789515;756.7460500305;2678.4523516847;13;24;39.2543064596;40.7643858143;41.5038863765;126.880022271
2019-01-19 14:00:00;906.9551236186;1064.5126322455;1154.1939434693;14;26;39.2543064596;40.7643858143;41.5038863765;155.0644422835
2019-01-19 15:00:00;0.3106098971;551.7788902151;240.9904952211;15;27;39.2543064596;40.7643858143;41.5038863765;0.0534645931
2019-01-19 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-01-19 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 07:00:00;302.0570956843;38.5838536011;681.2407013813;7;8;39.2543064596;40.7643858143;41.5038863765;46.077113239
2019-01-20 08:00:00;445.1535894504;907.2363131884;879.3264760279;8;12;39.2543064596;40.7643858143;41.5038863765;69.5720766095
2019-01-20 09:00:00;1846.4378183887;308.4267851993;1691.9446697453;9;15;39.2543064596;40.7643858143;41.5038863765;293.9865050683
2019-01-20 10:00:00;2167.9434752357;312.5350065828;3581.3743795148;10;18;39.2543064596;40.7643858143;41.5038863765;351.7717777367
2019-01-20 11:00:00;5063.344804197;1671.2704952105;220.1905119258;11;20;39.2543064596;40.7643858143;41.5038863765;832.1823417229
2019-01-20 12:00:00;5198.5796496224;883.1522226688;1670.2366243755;12;22;39.2543064596;40.7643858143;41.5038863765;865.5775081331
2019-01-20 13:00:00;766.3976329214;4615.8606809083;1811.3957015036;13;24;39.2543064596;40.7643858143;41.5038863765;129.2974318105
2019-01-20 14:00:00;791.056106537;2318.6485994837;2074.4613346459;14;26;39.2543064596;40.7643858143;41.5038863765;135.2488902491
2019-01-20 15:00:00;137.1355838146;743.8562858016;171.3281017171;15;27;39.2543064596;40.7643858143;41.5038863765;23.6048440567
2019-01-20 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-01-20 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
